NAME,ISO_TIME,LAT,LON,NATURE,wind_kmph,DIST2LAND,SUBBASIN
GONU,2007-06-03 18:00:00,18.0,66.1,TS,120.38000000000001,550,AS
GONU,2007-06-03 21:00:00,18.1,65.9,TS,120.38000000000001,557,AS
GONU,2007-06-04 00:00:00,18.6,65.3,TS,142.604,558,AS
GONU,2007-06-04 03:00:00,18.7,65.1,TS,166.68,564,AS
GONU,2007-06-04 06:00:00,19.1,64.7,TS,188.904,564,AS
GONU,2007-06-04 09:00:00,19.5,64.5,TS,212.98000000000002,553,AS
GONU,2007-06-04 12:00:00,20.0,64.1,TS,212.98000000000002,509,AS
GONU,2007-06-04 15:00:00,20.1,63.8,TS,235.204,476,AS
GONU,2007-06-04 18:00:00,20.5,63.4,TS,235.204,418,AS
GONU,2007-06-04 21:00:00,20.6,63.2,TS,212.98000000000002,394,AS
GONU,2007-06-05 00:00:00,20.7,62.8,TS,212.98000000000002,352,AS
GONU,2007-06-05 03:00:00,21.0,62.0,TS,212.98000000000002,264,AS
GONU,2007-06-05 06:00:00,21.4,61.6,TS,188.904,206,AS
GONU,2007-06-05 09:00:00,21.4,61.2,TS,188.904,169,AS
GONU,2007-06-05 12:00:00,21.6,61.1,TS,166.68,149,AS
GONU,2007-06-05 15:00:00,21.9,60.9,TS,142.604,118,AS
GONU,2007-06-05 18:00:00,22.0,60.6,TS,142.604,85,AS
GONU,2007-06-05 21:00:00,22.4,60.4,TS,142.604,61,AS
GONU,2007-06-06 00:00:00,22.6,59.8,TS,142.604,22,AS
GONU,2007-06-06 03:00:00,22.9,59.4,TS,142.604,20,AS
GONU,2007-06-06 06:00:00,23.3,59.5,TS,142.604,52,AS
GONU,2007-06-06 09:00:00,23.5,59.4,TS,142.604,52,AS
GONU,2007-06-06 12:00:00,23.9,59.1,TS,142.604,54,AS
GONU,2007-06-06 15:00:00,24.1,59.0,TS,142.604,70,AS
GONU,2007-06-06 18:00:00,24.5,59.0,TS,120.38000000000001,101,AS
GONU,2007-06-06 21:00:00,24.8,58.8,TS,101.86,73,AS
GONU,2007-06-07 00:00:00,24.9,58.6,TS,83.34,73,AS
GONU,2007-06-07 03:00:00,25.0,58.4,TS,83.34,67,AS
UNNAMED,2007-06-25 03:00:00,22.7,67.6,TS,46.300000000000004,116,AS
UNNAMED,2007-06-25 06:00:00,23.1,67.4,TS,46.300000000000004,80,AS
UNNAMED,2007-06-25 09:00:00,23.3,67.0,TS,46.300000000000004,82,AS
UNNAMED,2007-06-25 12:00:00,23.6,66.6,TS,55.56,92,AS
UNNAMED,2007-06-25 15:00:00,23.8,66.4,TS,55.56,104,AS
UNNAMED,2007-06-25 18:00:00,24.0,66.0,TS,55.56,114,AS
UNNAMED,2007-06-25 21:00:00,24.3,65.8,TS,64.82000000000001,106,AS
UNNAMED,2007-06-26 00:00:00,24.8,65.3,TS,64.82000000000001,56,AS
SIDR,2007-11-11 09:00:00,10.1,92.1,TS,46.300000000000004,609,BB
SIDR,2007-11-11 12:00:00,10.1,91.9,TS,46.300000000000004,621,BB
SIDR,2007-11-11 15:00:00,10.1,91.8,TS,46.300000000000004,628,BB
SIDR,2007-11-11 18:00:00,10.4,91.5,TS,55.56,674,BB
SIDR,2007-11-11 21:00:00,10.4,91.3,TS,55.56,688,BB
SIDR,2007-11-12 00:00:00,10.5,91.2,TS,55.56,687,BB
SIDR,2007-11-12 03:00:00,10.5,90.8,TS,64.82000000000001,710,BB
SIDR,2007-11-12 06:00:00,10.9,90.5,TS,74.08,692,BB
SIDR,2007-11-12 09:00:00,10.9,90.4,TS,83.34,698,BB
SIDR,2007-11-12 12:00:00,11.3,90.1,TS,101.86,685,BB
SIDR,2007-11-12 15:00:00,11.4,90.0,TS,101.86,684,BB
SIDR,2007-11-12 18:00:00,11.6,90.0,TS,120.38000000000001,668,BB
SIDR,2007-11-12 21:00:00,11.6,90.0,TS,148.16,668,BB
SIDR,2007-11-13 00:00:00,12.0,89.7,TS,166.68,660,BB
SIDR,2007-11-13 03:00:00,12.1,89.7,TS,166.68,652,BB
SIDR,2007-11-13 06:00:00,12.3,89.7,TS,166.68,638,BB
SIDR,2007-11-13 09:00:00,12.9,89.6,TS,166.68,604,BB
SIDR,2007-11-13 12:00:00,13.0,89.6,TS,166.68,598,BB
SIDR,2007-11-13 15:00:00,13.2,89.5,TS,166.68,595,BB
SIDR,2007-11-13 18:00:00,13.6,89.5,TS,166.68,572,BB
SIDR,2007-11-13 21:00:00,14.0,89.5,TS,166.68,552,BB
SIDR,2007-11-14 00:00:00,14.4,89.5,TS,166.68,535,BB
SIDR,2007-11-14 03:00:00,14.6,89.4,TS,166.68,538,BB
SIDR,2007-11-14 06:00:00,15.0,89.4,TS,166.68,526,BB
SIDR,2007-11-14 09:00:00,15.4,89.4,TS,166.68,518,BB
SIDR,2007-11-14 12:00:00,15.9,89.1,TS,166.68,540,BB
SIDR,2007-11-14 15:00:00,16.1,89.1,TS,166.68,521,BB
SIDR,2007-11-14 18:00:00,16.6,89.1,TS,194.46,475,BB
SIDR,2007-11-14 21:00:00,17.1,89.1,TS,194.46,431,BB
SIDR,2007-11-15 00:00:00,17.7,89.1,TS,194.46,383,BB
SIDR,2007-11-15 03:00:00,18.3,89.1,TS,212.98000000000002,336,BB
SIDR,2007-11-15 06:00:00,19.4,89.1,TS,212.98000000000002,234,BB
SIDR,2007-11-15 09:00:00,20.1,89.1,TS,212.98000000000002,167,BB
SIDR,2007-11-15 12:00:00,21.0,89.2,TS,212.98000000000002,67,BB
SIDR,2007-11-15 15:00:00,21.6,89.6,TS,212.98000000000002,23,BB
NARGIS,2008-04-27 03:00:00,11.7,86.6,TS,46.300000000000004,679,BB
NARGIS,2008-04-27 06:00:00,11.8,86.5,TS,46.300000000000004,676,BB
NARGIS,2008-04-27 09:00:00,12.0,86.3,TS,46.300000000000004,665,BB
NARGIS,2008-04-27 12:00:00,12.1,86.2,TS,55.56,653,BB
NARGIS,2008-04-27 15:00:00,12.2,86.1,TS,55.56,640,BB
NARGIS,2008-04-27 18:00:00,12.5,85.9,TS,55.56,600,BB
NARGIS,2008-04-27 21:00:00,12.8,85.6,TS,55.56,554,BB
NARGIS,2008-04-28 00:00:00,12.9,85.6,TS,64.82000000000001,545,BB
NARGIS,2008-04-28 03:00:00,13.0,85.6,TS,74.08,536,BB
NARGIS,2008-04-28 06:00:00,13.1,85.6,TS,83.34,528,BB
NARGIS,2008-04-28 09:00:00,13.0,85.5,TS,101.86,529,BB
NARGIS,2008-04-28 12:00:00,13.0,85.4,TS,101.86,523,BB
NARGIS,2008-04-28 15:00:00,13.0,85.4,TS,101.86,523,BB
NARGIS,2008-04-28 18:00:00,13.1,85.4,TS,101.86,514,BB
NARGIS,2008-04-28 21:00:00,13.1,85.5,TS,101.86,521,BB
NARGIS,2008-04-29 00:00:00,13.2,85.6,TS,101.86,520,BB
NARGIS,2008-04-29 03:00:00,13.3,85.6,TS,120.38000000000001,512,BB
NARGIS,2008-04-29 06:00:00,13.3,85.7,TS,120.38000000000001,519,BB
NARGIS,2008-04-29 09:00:00,13.4,85.7,TS,120.38000000000001,511,BB
NARGIS,2008-04-29 12:00:00,13.8,85.9,TS,120.38000000000001,497,BB
NARGIS,2008-04-29 15:00:00,13.9,86.0,TS,120.38000000000001,498,BB
NARGIS,2008-04-29 18:00:00,14.0,86.1,TS,120.38000000000001,500,BB
NARGIS,2008-04-29 21:00:00,14.1,86.3,TS,120.38000000000001,512,BB
NARGIS,2008-04-30 00:00:00,14.2,86.4,TS,120.38000000000001,511,BB
NARGIS,2008-04-30 03:00:00,14.5,86.7,TS,120.38000000000001,507,BB
NARGIS,2008-04-30 06:00:00,14.6,86.8,TS,120.38000000000001,504,BB
NARGIS,2008-04-30 09:00:00,14.7,87.1,TS,120.38000000000001,514,BB
NARGIS,2008-04-30 12:00:00,14.8,87.3,TS,120.38000000000001,519,BB
NARGIS,2008-04-30 15:00:00,15.1,87.7,TS,120.38000000000001,524,BB
NARGIS,2008-04-30 18:00:00,15.2,87.9,TS,120.38000000000001,532,BB
NARGIS,2008-04-30 21:00:00,15.2,88.0,TS,120.38000000000001,539,BB
NARGIS,2008-05-01 00:00:00,15.6,88.5,TS,120.38000000000001,540,BB
NARGIS,2008-05-01 03:00:00,15.6,89.2,TS,120.38000000000001,537,BB
NARGIS,2008-05-01 06:00:00,16.0,89.7,TS,120.38000000000001,481,BB
NARGIS,2008-05-01 09:00:00,16.0,90.1,TS,120.38000000000001,438,BB
NARGIS,2008-05-01 12:00:00,16.0,90.6,TS,120.38000000000001,384,BB
NARGIS,2008-05-01 15:00:00,15.9,91.1,TS,120.38000000000001,331,BB
NARGIS,2008-05-01 18:00:00,15.9,91.6,TS,120.38000000000001,278,BB
NARGIS,2008-05-01 21:00:00,15.9,92.1,TS,120.38000000000001,224,BB
NARGIS,2008-05-02 00:00:00,15.9,92.6,TS,142.604,171,BB
NARGIS,2008-05-02 03:00:00,15.9,93.1,TS,142.604,118,BB
NARGIS,2008-05-02 06:00:00,16.0,93.6,TS,166.68,64,BB
NARGIS,2008-05-02 09:00:00,16.0,94.1,TS,166.68,10,BB
NARGIS,2008-05-02 12:00:00,16.0,94.5,TS,166.68,0,BB
NARGIS,2008-05-02 15:00:00,16.1,95.1,TS,166.68,0,BB
NARGIS,2008-05-02 18:00:00,16.5,95.6,TS,148.16,0,BB
NARGIS,2008-05-02 21:00:00,16.5,95.8,TS,111.12,0,BB
NARGIS,2008-05-03 00:00:00,16.7,96.0,TS,92.60000000000001,0,BB
NARGIS,2008-05-03 03:00:00,17.0,96.4,TS,92.60000000000001,0,BB
NARGIS,2008-05-03 06:00:00,17.4,96.9,TS,83.34,0,BB
NARGIS,2008-05-03 09:00:00,17.8,97.3,TS,64.82000000000001,0,BB
UNNAMED,2008-06-05 00:00:00,15.5,66.0,TS,46.300000000000004,767,AS
UNNAMED,2008-06-05 03:00:00,16.0,66.0,TS,46.300000000000004,722,AS
UNNAMED,2008-06-05 06:00:00,16.5,65.5,TS,46.300000000000004,713,AS
UNNAMED,2008-06-05 09:00:00,17.0,65.0,TS,46.300000000000004,711,AS
UNNAMED,2008-06-05 12:00:00,18.0,64.5,TS,46.300000000000004,663,AS
UNNAMED,2008-06-05 15:00:00,18.5,64.5,TS,46.300000000000004,625,AS
UNNAMED,2008-06-05 18:00:00,19.0,64.0,TS,46.300000000000004,559,AS
UNNAMED,2008-06-05 21:00:00,19.5,63.5,TS,46.300000000000004,486,AS
UNNAMED,2008-06-06 00:00:00,19.5,63.0,TS,46.300000000000004,440,AS
UNNAMED,2008-06-06 03:00:00,19.5,62.0,TS,46.300000000000004,352,AS
UNNAMED,2008-06-06 06:00:00,20.0,62.0,TS,46.300000000000004,321,AS
UNNAMED,2008-06-06 09:00:00,20.0,61.5,TS,46.300000000000004,277,AS
UNNAMED,2008-06-06 12:00:00,20.0,61.5,TS,46.300000000000004,277,AS
UNNAMED,2008-06-06 15:00:00,20.0,61.5,TS,46.300000000000004,277,AS
UNNAMED,2008-06-06 18:00:00,20.0,61.0,TS,46.300000000000004,236,AS
UNNAMED,2008-06-06 21:00:00,20.0,61.0,TS,46.300000000000004,236,AS
UNNAMED,2008-06-16 03:00:00,21.5,90.0,TS,46.300000000000004,35,BB
UNNAMED,2008-06-16 06:00:00,21.4,89.7,TS,46.300000000000004,44,BB
UNNAMED,2008-06-16 09:00:00,21.5,89.5,TS,46.300000000000004,24,BB
UNNAMED,2008-06-16 12:00:00,22.0,89.5,TS,46.300000000000004,0,BB
UNNAMED,2008-06-17 03:00:00,23.0,88.5,TS,46.300000000000004,0,BB
UNNAMED,2008-06-17 06:00:00,23.0,88.2,TS,46.300000000000004,0,BB
UNNAMED,2008-06-17 09:00:00,23.0,88.0,TS,46.300000000000004,0,BB
UNNAMED,2008-06-17 12:00:00,23.0,88.0,TS,46.300000000000004,0,BB
UNNAMED,2008-06-18 03:00:00,24.0,87.0,TS,37.04,0,BB
UNNAMED,2008-08-09 12:00:00,20.0,86.0,TS,46.300000000000004,0,BB
UNNAMED,2008-08-10 03:00:00,21.5,85.5,TS,46.300000000000004,0,BB
UNNAMED,2008-08-10 06:00:00,22.0,85.4,TS,46.300000000000004,0,BB
UNNAMED,2008-08-10 09:00:00,22.5,85.2,TS,46.300000000000004,0,BB
UNNAMED,2008-09-15 12:00:00,19.6,88.5,TS,46.300000000000004,199,BB
UNNAMED,2008-09-15 15:00:00,19.6,88.4,TS,46.300000000000004,191,BB
UNNAMED,2008-09-15 18:00:00,19.7,88.1,TS,46.300000000000004,160,BB
UNNAMED,2008-09-15 21:00:00,19.7,88.0,TS,46.300000000000004,151,BB
UNNAMED,2008-09-16 00:00:00,19.8,87.9,TS,46.300000000000004,137,BB
UNNAMED,2008-09-16 03:00:00,20.1,87.6,TS,55.56,91,BB
UNNAMED,2008-09-16 06:00:00,20.4,87.4,TS,55.56,53,BB
UNNAMED,2008-09-16 09:00:00,20.6,87.2,TS,55.56,23,BB
UNNAMED,2008-09-16 12:00:00,20.8,87.2,TS,55.56,20,BB
UNNAMED,2008-09-16 15:00:00,21.1,87.0,TS,55.56,20,BB
UNNAMED,2008-09-16 18:00:00,21.1,86.6,TS,55.56,0,BB
UNNAMED,2008-09-16 21:00:00,21.1,86.3,TS,55.56,0,BB
UNNAMED,2008-09-17 00:00:00,21.1,86.1,TS,55.56,0,BB
UNNAMED,2008-09-17 03:00:00,21.5,85.6,TS,55.56,0,BB
UNNAMED,2008-09-17 06:00:00,21.7,85.2,TS,55.56,0,BB
UNNAMED,2008-09-17 09:00:00,21.9,84.8,TS,55.56,0,BB
UNNAMED,2008-09-17 12:00:00,22.0,84.6,TS,55.56,0,BB
UNNAMED,2008-09-18 03:00:00,22.4,82.7,TS,55.56,0,BB
UNNAMED,2008-09-18 06:00:00,22.6,82.4,TS,51.856,0,BB
UNNAMED,2008-09-18 09:00:00,22.9,82.1,TS,46.300000000000004,0,BB
UNNAMED,2008-09-18 12:00:00,23.0,82.0,TS,46.300000000000004,0,BB
UNNAMED,2008-09-19 03:00:00,24.5,80.5,TS,46.300000000000004,0,BB
UNNAMED,2008-09-19 06:00:00,25.2,80.2,TS,46.300000000000004,0,BB
UNNAMED,2008-09-19 09:00:00,26.0,80.0,TS,46.300000000000004,0,BB
UNNAMED,2008-10-19 09:00:00,9.0,60.0,TS,46.300000000000004,723,AS
UNNAMED,2008-10-19 12:00:00,9.0,59.5,TS,46.300000000000004,679,AS
UNNAMED,2008-10-20 06:00:00,10.0,56.9,TS,46.300000000000004,391,AS
UNNAMED,2008-10-20 09:00:00,10.0,56.5,TS,46.300000000000004,363,AS
UNNAMED,2008-10-20 12:00:00,10.1,56.2,TS,46.300000000000004,335,AS
UNNAMED,2008-10-21 03:00:00,10.6,54.5,TS,55.56,198,AS
UNNAMED,2008-10-21 06:00:00,10.8,54.3,TS,55.56,171,AS
UNNAMED,2008-10-21 09:00:00,11.0,54.2,TS,55.56,147,AS
UNNAMED,2008-10-21 12:00:00,11.4,54.2,TS,55.56,103,AS
UNNAMED,2008-10-22 03:00:00,13.2,53.1,TS,46.300000000000004,74,AS
UNNAMED,2008-10-22 06:00:00,13.4,52.9,TS,46.300000000000004,104,AS
UNNAMED,2008-10-22 09:00:00,13.5,52.8,TS,46.300000000000004,119,AS
UNNAMED,2008-10-22 12:00:00,13.7,52.6,TS,46.300000000000004,150,AS
RASHMI,2008-10-25 03:00:00,16.5,86.7,TS,46.300000000000004,338,BB
RASHMI,2008-10-25 06:00:00,16.7,87.0,TS,46.300000000000004,346,BB
RASHMI,2008-10-25 09:00:00,17.0,87.2,TS,46.300000000000004,340,BB
RASHMI,2008-10-25 12:00:00,17.4,87.3,TS,46.300000000000004,305,BB
RASHMI,2008-10-25 15:00:00,17.6,87.3,TS,46.300000000000004,284,BB
RASHMI,2008-10-25 18:00:00,17.9,87.4,TS,46.300000000000004,257,BB
RASHMI,2008-10-25 21:00:00,17.9,87.4,TS,51.856,257,BB
RASHMI,2008-10-26 00:00:00,18.1,87.6,TS,55.56,247,BB
RASHMI,2008-10-26 03:00:00,18.5,87.9,TS,55.56,230,BB
RASHMI,2008-10-26 06:00:00,18.6,88.0,TS,55.56,229,BB
RASHMI,2008-10-26 09:00:00,18.8,88.0,TS,55.56,214,BB
RASHMI,2008-10-26 12:00:00,19.7,88.4,TS,64.82000000000001,183,BB
RASHMI,2008-10-26 15:00:00,20.4,88.8,TS,74.08,134,BB
RASHMI,2008-10-26 18:00:00,21.0,89.3,TS,74.08,70,BB
RASHMI,2008-10-26 21:00:00,21.9,89.8,TS,83.34,0,BB
RASHMI,2008-10-27 00:00:00,23.0,90.2,TS,64.82000000000001,0,BB
RASHMI,2008-10-27 03:00:00,23.9,90.7,TS,55.56,0,BB
KHAI-MUK,2008-11-13 12:00:00,11.8,85.4,TS,46.300000000000004,571,BB
KHAI-MUK,2008-11-13 15:00:00,12.0,85.3,TS,46.300000000000004,557,BB
KHAI-MUK,2008-11-13 18:00:00,12.2,85.2,TS,46.300000000000004,544,BB
KHAI-MUK,2008-11-13 21:00:00,12.3,85.1,TS,46.300000000000004,532,BB
KHAI-MUK,2008-11-14 00:00:00,12.5,85.1,TS,46.300000000000004,528,BB
KHAI-MUK,2008-11-14 03:00:00,12.9,85.0,TS,55.56,505,BB
KHAI-MUK,2008-11-14 06:00:00,13.3,84.9,TS,55.56,463,BB
KHAI-MUK,2008-11-14 09:00:00,13.7,84.5,TS,55.56,401,BB
KHAI-MUK,2008-11-14 12:00:00,14.0,84.1,TS,64.82000000000001,349,BB
KHAI-MUK,2008-11-14 15:00:00,14.4,83.6,TS,64.82000000000001,282,BB
KHAI-MUK,2008-11-14 18:00:00,14.4,83.5,TS,64.82000000000001,267,BB
KHAI-MUK,2008-11-14 21:00:00,14.4,83.1,TS,74.08,258,BB
KHAI-MUK,2008-11-15 00:00:00,14.4,83.0,TS,74.08,253,BB
KHAI-MUK,2008-11-15 03:00:00,14.4,82.6,TS,64.82000000000001,232,BB
KHAI-MUK,2008-11-15 06:00:00,14.4,82.5,TS,55.56,224,BB
KHAI-MUK,2008-11-15 09:00:00,14.4,82.0,TS,55.56,187,BB
KHAI-MUK,2008-11-15 12:00:00,14.5,81.6,TS,55.56,151,BB
KHAI-MUK,2008-11-15 15:00:00,14.5,81.1,TS,55.56,97,BB
KHAI-MUK,2008-11-15 18:00:00,14.8,80.6,TS,55.56,48,BB
KHAI-MUK,2008-11-15 21:00:00,14.9,80.2,TS,55.56,15,BB
KHAI-MUK,2008-11-16 00:00:00,15.1,79.7,TS,55.56,0,BB
KHAI-MUK,2008-11-16 03:00:00,15.2,79.0,TS,46.300000000000004,0,BB
NISHA,2008-11-25 09:00:00,9.3,80.7,TS,46.300000000000004,0,BB
NISHA,2008-11-25 12:00:00,9.2,80.7,TS,55.56,0,BB
NISHA,2008-11-25 15:00:00,9.4,80.7,TS,55.56,10,BB
NISHA,2008-11-25 18:00:00,9.7,80.5,TS,55.56,15,BB
NISHA,2008-11-25 21:00:00,10.0,80.3,TS,55.56,33,BB
NISHA,2008-11-26 00:00:00,10.1,80.4,TS,55.56,46,BB
NISHA,2008-11-26 03:00:00,10.4,80.4,TS,74.08,54,BB
NISHA,2008-11-26 06:00:00,10.6,80.4,TS,74.08,54,BB
NISHA,2008-11-26 09:00:00,10.6,80.3,TS,83.34,43,BB
NISHA,2008-11-26 12:00:00,10.9,80.3,TS,83.34,43,BB
NISHA,2008-11-26 15:00:00,11.0,80.2,TS,83.34,32,BB
NISHA,2008-11-26 18:00:00,11.1,80.2,TS,83.34,32,BB
NISHA,2008-11-26 21:00:00,11.1,80.1,TS,83.34,21,BB
NISHA,2008-11-27 00:00:00,11.3,80.0,TS,83.34,15,BB
NISHA,2008-11-27 03:00:00,11.5,79.6,TS,74.08,0,BB
NISHA,2008-11-27 06:00:00,11.7,79.4,TS,64.82000000000001,0,BB
NISHA,2008-11-27 09:00:00,11.8,79.1,TS,55.56,0,BB
NISHA,2008-11-27 12:00:00,11.8,78.6,TS,37.04,0,BB
UNNAMED,2008-12-04 03:00:00,6.5,90.3,TS,46.300000000000004,551,BB
UNNAMED,2008-12-04 06:00:00,6.7,90.0,TS,46.300000000000004,588,BB
UNNAMED,2008-12-04 09:00:00,6.9,89.8,TS,46.300000000000004,614,BB
UNNAMED,2008-12-04 12:00:00,7.1,89.6,TS,46.300000000000004,641,BB
UNNAMED,2008-12-04 15:00:00,7.1,89.4,TS,46.300000000000004,663,BB
UNNAMED,2008-12-04 18:00:00,7.3,89.1,TS,46.300000000000004,701,BB
UNNAMED,2008-12-04 21:00:00,7.5,88.8,TS,51.856,738,BB
UNNAMED,2008-12-05 00:00:00,7.7,88.6,TS,55.56,743,BB
UNNAMED,2008-12-05 03:00:00,7.7,88.5,TS,55.56,732,BB
UNNAMED,2008-12-05 06:00:00,7.9,88.2,TS,55.56,702,BB
UNNAMED,2008-12-05 09:00:00,8.2,87.9,TS,55.56,675,BB
UNNAMED,2008-12-05 12:00:00,8.6,87.5,TS,55.56,637,BB
UNNAMED,2008-12-05 15:00:00,8.6,87.1,TS,55.56,594,BB
UNNAMED,2008-12-05 18:00:00,8.6,86.7,TS,55.56,551,BB
UNNAMED,2008-12-05 21:00:00,8.5,86.2,TS,55.56,495,BB
UNNAMED,2008-12-06 00:00:00,8.4,85.6,TS,55.56,428,BB
UNNAMED,2008-12-06 03:00:00,8.3,85.1,TS,55.56,372,BB
UNNAMED,2008-12-06 06:00:00,8.3,84.8,TS,55.56,339,BB
UNNAMED,2008-12-06 09:00:00,8.2,84.5,TS,55.56,305,BB
UNNAMED,2008-12-06 12:00:00,8.2,84.1,TS,55.56,262,BB
UNNAMED,2008-12-06 15:00:00,8.2,83.8,TS,55.56,230,BB
UNNAMED,2008-12-06 18:00:00,8.2,83.6,TS,55.56,209,BB
UNNAMED,2008-12-06 21:00:00,8.1,83.3,TS,51.856,174,BB
UNNAMED,2008-12-07 00:00:00,8.2,83.1,TS,46.300000000000004,158,BB
UNNAMED,2008-12-07 03:00:00,8.1,82.8,TS,46.300000000000004,123,BB
UNNAMED,2008-12-07 06:00:00,8.1,82.6,TS,46.300000000000004,104,BB
UNNAMED,2008-12-07 09:00:00,8.0,82.3,TS,46.300000000000004,71,BB
UNNAMED,2008-12-07 12:00:00,7.9,81.9,TS,46.300000000000004,31,BB
BIJLI,2009-04-14 09:00:00,12.5,88.1,TS,46.300000000000004,765,BB
BIJLI,2009-04-14 12:00:00,12.4,87.9,TS,46.300000000000004,764,BB
BIJLI,2009-04-14 15:00:00,12.4,87.8,TS,46.300000000000004,756,BB
BIJLI,2009-04-14 18:00:00,12.5,87.7,TS,46.300000000000004,740,BB
BIJLI,2009-04-14 21:00:00,12.8,87.7,TS,46.300000000000004,720,BB
BIJLI,2009-04-15 00:00:00,13.3,87.7,TS,46.300000000000004,679,BB
BIJLI,2009-04-15 03:00:00,13.9,87.3,TS,46.300000000000004,599,BB
BIJLI,2009-04-15 06:00:00,14.5,87.1,TS,55.56,532,BB
BIJLI,2009-04-15 09:00:00,15.0,86.7,TS,61.116,461,BB
BIJLI,2009-04-15 12:00:00,15.4,86.3,TS,64.82000000000001,400,BB
BIJLI,2009-04-15 15:00:00,15.8,86.2,TS,74.08,357,BB
BIJLI,2009-04-15 18:00:00,16.2,86.2,TS,74.08,323,BB
BIJLI,2009-04-15 21:00:00,16.3,86.2,TS,74.08,315,BB
BIJLI,2009-04-16 00:00:00,16.7,86.0,TS,74.08,269,BB
BIJLI,2009-04-16 03:00:00,17.1,86.0,TS,74.08,238,BB
BIJLI,2009-04-16 06:00:00,17.6,86.1,TS,74.08,207,BB
BIJLI,2009-04-16 09:00:00,18.0,86.2,TS,74.08,191,BB
BIJLI,2009-04-16 12:00:00,18.5,86.6,TS,74.08,165,BB
BIJLI,2009-04-16 15:00:00,18.6,86.7,TS,74.08,158,BB
BIJLI,2009-04-16 18:00:00,19.3,87.1,TS,74.08,107,BB
BIJLI,2009-04-16 21:00:00,19.8,87.6,TS,74.08,109,BB
BIJLI,2009-04-17 00:00:00,20.3,88.1,TS,74.08,122,BB
BIJLI,2009-04-17 03:00:00,20.5,88.6,TS,64.82000000000001,123,BB
BIJLI,2009-04-17 06:00:00,20.9,89.2,TS,64.82000000000001,78,BB
BIJLI,2009-04-17 09:00:00,21.3,89.8,TS,55.56,55,BB
BIJLI,2009-04-17 12:00:00,21.4,90.4,TS,46.300000000000004,49,BB
BIJLI,2009-04-17 15:00:00,21.7,91.3,TS,46.300000000000004,62,BB
AILA,2009-05-23 06:00:00,16.9,88.8,TS,46.300000000000004,429,BB
AILA,2009-05-23 09:00:00,16.9,88.6,TS,46.300000000000004,417,BB
AILA,2009-05-23 12:00:00,16.9,88.5,TS,46.300000000000004,411,BB
AILA,2009-05-23 15:00:00,17.1,88.5,TS,46.300000000000004,392,BB
AILA,2009-05-23 18:00:00,17.3,88.6,TS,46.300000000000004,380,BB
AILA,2009-05-23 21:00:00,17.2,88.6,TS,46.300000000000004,389,BB
AILA,2009-05-24 00:00:00,17.4,88.5,TS,46.300000000000004,365,BB
AILA,2009-05-24 03:00:00,17.9,88.4,TS,55.56,315,BB
AILA,2009-05-24 06:00:00,18.0,88.4,TS,55.56,307,BB
AILA,2009-05-24 09:00:00,18.1,88.3,TS,55.56,291,BB
AILA,2009-05-24 12:00:00,18.5,88.3,TS,64.82000000000001,260,BB
AILA,2009-05-24 15:00:00,18.9,88.3,TS,64.82000000000001,229,BB
AILA,2009-05-24 18:00:00,19.1,88.3,TS,64.82000000000001,214,BB
AILA,2009-05-24 21:00:00,19.7,88.0,TS,74.08,151,BB
AILA,2009-05-25 00:00:00,20.0,88.1,TS,74.08,138,BB
AILA,2009-05-25 03:00:00,20.6,88.1,TS,92.60000000000001,112,BB
AILA,2009-05-25 06:00:00,21.6,88.2,TS,101.86,0,BB
AILA,2009-05-25 09:00:00,22.1,88.2,TS,111.12,0,BB
AILA,2009-05-25 12:00:00,22.7,88.2,TS,92.60000000000001,0,BB
AILA,2009-05-25 15:00:00,23.3,88.2,TS,83.34,0,BB
AILA,2009-05-25 18:00:00,23.9,88.3,TS,74.08,0,BB
AILA,2009-05-25 21:00:00,24.5,88.3,TS,64.82000000000001,0,BB
AILA,2009-05-26 00:00:00,25.4,88.4,TS,55.56,0,BB
AILA,2009-05-26 03:00:00,25.9,88.4,TS,46.300000000000004,0,BB
UNNAMED,2009-06-23 00:00:00,18.0,71.5,TS,46.300000000000004,149,AS
UNNAMED,2009-06-23 03:00:00,19.0,71.5,TS,46.300000000000004,136,AS
UNNAMED,2009-06-23 06:00:00,19.0,71.5,TS,46.300000000000004,136,AS
UNNAMED,2009-06-23 09:00:00,20.0,71.5,TS,46.300000000000004,98,AS
UNNAMED,2009-06-23 12:00:00,20.5,71.0,TS,46.300000000000004,30,AS
UNNAMED,2009-06-23 15:00:00,21.0,71.0,TS,46.300000000000004,0,AS
UNNAMED,2009-06-23 18:00:00,21.3,71.0,TS,46.300000000000004,0,AS
UNNAMED,2009-06-23 21:00:00,21.4,70.8,TS,46.300000000000004,0,AS
UNNAMED,2009-06-24 00:00:00,21.5,70.5,TS,46.300000000000004,0,AS
UNNAMED,2009-06-25 09:00:00,22.5,68.5,TS,46.300000000000004,46,AS
UNNAMED,2009-06-25 12:00:00,22.5,68.5,TS,46.300000000000004,46,AS
UNNAMED,2009-06-25 15:00:00,22.8,68.5,TS,46.300000000000004,39,AS
UNNAMED,2009-06-25 18:00:00,23.0,68.5,TS,46.300000000000004,23,AS
UNNAMED,2009-07-20 03:00:00,21.0,88.5,TS,46.300000000000004,67,BB
UNNAMED,2009-07-20 06:00:00,21.0,88.5,TS,46.300000000000004,67,BB
